Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2008-11-09T14	ø145	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T15	ø35	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-09T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T06	ø6	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T07	ø118	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T08	ø219	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T09	ø351	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T10	ø326	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T11	ø339	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T12	ø253	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T13	ø208	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T14	ø181	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T15	ø40	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-10T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T06	ø9	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T07	ø47	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T08	ø100	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T09	ø172	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T10	ø106	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T11	ø100	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T12	ø68	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T13	ø24	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T14	ø12	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T15	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T16	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-11T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T02	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T06	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T07	ø52	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T08	ø115	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T09	ø149	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T10	ø136	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T11	ø137	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T12	ø128	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T13	ø100	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T14	ø55	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T15	ø15	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T16	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-12T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T06	ø0	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T07	ø31	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T08	ø85	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T09	ø211	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T10	ø385	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T11	ø147	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T12	ø152	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T13	ø92	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T14	ø37	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T15	ø7	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-13T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T06	ø3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T07	ø65	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T08	ø244	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T09	ø289	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T10	ø250	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T11	ø324	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T12	ø306	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T13	ø239	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T14	ø151	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T15	ø41	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-14T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T06	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T07	ø70	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T08	ø192	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T09	ø303	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T10	ø374	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T11	ø396	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T12	ø348	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T13	ø281	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T14	ø160	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T15	ø37	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T16	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-15T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T06	ø2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T07	ø45	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T08	ø77	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T09	ø99	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T10	ø111	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T11	ø73	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T12	ø81	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T13	ø56	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T14	ø32	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T15	ø9	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T16	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T17	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-16T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T06	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T07	ø26	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T08	ø77	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T09	ø176	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T10	ø237	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T11	ø190	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T12	ø140	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T13	ø136	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T14	ø83	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T15	ø24	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
2008-11-17T16	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.735084; https://doi.pangaea.de/10.1594/PANGAEA.735090
