Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
1997-03-15T12	ø709	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T13	ø648	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T14	ø528	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T15	ø367	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T16	ø174	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T17	ø25	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-15T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T05	ø1	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T06	ø73	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T07	ø259	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T08	ø439	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T09	ø589	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T10	ø687	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T11	ø736	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T12	ø722	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T13	ø651	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T14	ø528	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T15	ø365	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T16	ø181	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T17	ø28	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-16T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T05	ø1	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T06	ø42	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T07	ø234	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T08	ø436	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T09	ø597	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T10	ø694	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T11	ø742	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T12	ø731	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T13	ø658	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T14	ø533	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T15	ø372	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T16	ø186	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T17	ø32	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-17T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T05	ø2	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T06	ø86	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T07	ø267	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T08	ø449	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T09	ø596	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T10	ø691	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T11	ø729	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T12	ø716	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T13	ø641	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T14	ø515	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T15	ø344	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T16	ø169	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T17	ø30	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-18T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T05	ø2	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T06	ø82	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T07	ø278	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T08	ø447	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T09	ø553	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T10	ø703	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T11	ø727	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T12	ø671	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T13	ø670	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T14	ø315	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T15	ø200	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T16	ø93	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T17	ø24	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-19T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T06	ø98	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T07	ø290	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T08	ø472	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T09	ø624	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T10	ø722	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T11	ø766	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T12	ø753	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T13	ø677	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T14	ø549	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T15	ø384	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T16	ø197	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T17	ø36	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-20T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T06	ø108	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T07	ø297	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T08	ø479	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T09	ø630	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T10	ø728	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T11	ø772	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T12	ø759	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T13	ø684	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T14	ø549	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T15	ø265	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T16	ø92	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T17	ø23	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-21T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T06	ø54	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T07	ø163	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T08	ø408	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T09	ø616	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T10	ø721	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T11	ø763	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T12	ø752	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T13	ø666	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T14	ø543	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T15	ø374	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T16	ø192	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T17	ø40	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-22T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T05	ø5	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T06	ø100	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T07	ø284	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T08	ø469	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T09	ø616	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T10	ø644	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T11	ø730	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T12	ø670	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T13	ø524	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T14	ø349	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T15	ø183	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T16	ø112	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T17	ø22	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-23T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T05	ø4	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T06	ø54	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T07	ø112	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T08	ø357	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T09	ø634	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T10	ø693	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T11	ø823	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T12	ø756	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T13	ø699	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T14	ø567	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T15	ø396	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T16	ø190	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T17	ø15	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-24T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T05	ø5	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T06	ø96	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T07	ø282	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T08	ø470	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T09	ø621	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T10	ø725	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T11	ø772	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T12	ø758	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T13	ø687	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T14	ø558	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T15	ø397	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T16	ø201	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T17	ø44	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-25T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T05	ø8	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T06	ø118	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T07	ø305	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T08	ø486	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T09	ø626	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T10	ø732	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T11	ø776	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T12	ø763	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T13	ø687	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T14	ø559	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T15	ø398	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T16	ø227	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T17	ø44	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-26T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T05	ø9	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T06	ø125	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T07	ø307	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T08	ø482	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T09	ø627	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T10	ø732	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T11	ø771	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T12	ø754	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T13	ø681	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T14	ø551	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T15	ø389	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T16	ø209	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T17	ø51	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-27T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T05	ø11	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T06	ø135	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T07	ø326	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T08	ø500	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T09	ø644	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T10	ø740	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T11	ø783	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T12	ø773	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T13	ø699	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T14	ø594	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T15	ø430	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T16	ø230	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T17	ø56	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T21	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T22	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-28T23	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T00	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T01	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T02	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T03	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T04	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T05	ø13	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T06	ø152	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T07	ø350	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T08	ø535	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T09	ø681	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T10	ø779	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T11	ø825	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T12	ø812	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T13	ø737	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T14	ø602	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T15	ø427	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T16	ø229	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T17	ø55	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T18	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T19	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
1997-03-29T20	ø0	https://doi.pangaea.de/10.1594/PANGAEA.758875
